Itterate ,RMS_Error ,MAX_ABS_U_Error ,MAX_ABS_U_Error_position_R ,MAX_ABS_U_Error_position_C ,MAX_ABS_V_Error ,MAX_ABS_V_Error_position_R ,MAX_ABS_V_Error_position_C ,MAX_RS_Error ,MAX_RS_Error_Position_R ,MAX_RS_Error_Position_C ,Bulk_Velocity_ABS_Error ,Bulk_Velocity_ABS_Error_Position_R ,Bulk_Velocity_ABS_Error_Position_C
56500,1.0816555116184126e-5,1.9240127338560065e-9,100,100,3.232346335035885e-11,100,97,0.0009904790493770357,4,4,1.4064749668737941e-10,100,96
56600,1.0783795517996219e-5,1.9189277649517278e-9,100,100,3.223576093558389e-11,100,97,0.0009874133899665802,4,4,1.4027587728546176e-10,100,96
56700,1.075122450123184e-5,1.9138586809103186e-9,100,100,3.215308227999536e-11,100,97,0.0009843668782790079,4,4,1.3990547262365816e-10,100,96
56800,1.0718704239214553e-5,1.9088025170893586e-9,100,100,3.2068969008092196e-11,100,97,0.0009813247437599178,4,4,1.3953566210464508e-10,100,96
56900,1.0686222407406859e-5,1.9037575283570307e-9,100,100,3.1981974360495435e-11,100,97,0.0009782855051022848,4,4,1.391668208623742e-10,100,96
57000,1.065391896289448e-5,1.8987273524284642e-9,100,100,3.189755057309007e-11,100,97,0.0009752640890876517,4,4,1.3879928803528507e-10,100,96
57100,1.0621746810989515e-5,1.893712390892144e-9,100,100,3.1815328149775723e-11,100,97,0.0009722556597559762,4,4,1.38432672009553e-10,100,96
57200,1.0589605356584001e-5,1.888707917493959e-9,100,100,3.1730519253758693e-11,100,97,0.0009692494207275053,4,4,1.3806668612212358e-10,100,96
57300,1.055756579351682e-5,1.883716690444237e-9,100,100,3.164485860851496e-11,100,97,0.000966252715867645,4,4,1.3770187377512566e-10,100,96
57400,1.0525694516365857e-5,1.8787409371279207e-9,100,100,3.156271771720398e-11,100,97,0.0009632730165754083,4,4,1.3733826836198615e-10,100,96
57500,1.0493900471037464e-5,1.873777459582282e-9,100,100,3.1480148349194437e-11,100,97,0.0009603005091636645,4,4,1.3697532995002315e-10,100,96
57600,1.0462154190777065e-5,1.8688259290772224e-9,100,100,3.139576792987597e-11,100,97,0.0009573319084339989,4,4,1.3661328839009723e-10,100,96
57700,1.0430551567207535e-5,1.8638880924792822e-9,100,100,3.131207793050095e-11,100,97,0.0009543774405600874,4,4,1.362524724123071e-10,100,96
57800,1.0399085364621396e-5,1.858965318485284e-9,100,100,3.123135083882289e-11,100,97,0.0009514365742431205,4,4,1.3589260229249223e-10,100,96
57900,1.0367668440549083e-5,1.8540529042598841e-9,100,100,3.114829748296355e-11,100,97,0.0009484998055740104,4,4,1.3553339006655563e-10,100,96
58000,1.0336333925509128e-5,1.849154354811866e-9,100,100,3.1064593605800717e-11,100,97,0.00094557067020136,4,4,1.3517532449283665e-10,100,96
58100,1.0305164720398998e-5,1.8442693535541954e-9,100,100,3.098341028184848e-11,100,97,0.0009426580633091646,4,4,1.34818290645905e-10,100,96
58200,1.0274075514453228e-5,1.839397282057953e-9,100,100,3.090251665671673e-11,100,97,0.000939753030787218,4,4,1.3446211592077484e-10,100,96
58300,1.0243037845115181e-5,1.8345370908154357e-9,100,100,3.0819654120439743e-11,100,97,0.0009368523742316113,4,4,1.3410675955144447e-10,100,96
58400,1.0212139083073595e-5,1.8296904998049701e-9,100,100,3.0738096096216694e-11,100,97,0.0009339653356221387,4,4,1.3375254463016129e-10,100,96
58500,1.0181355705907423e-5,1.8248575281085144e-9,100,100,3.0657710745063405e-11,100,97,0.0009310896349083353,4,4,1.3339926992900208e-10,100,96
58600,1.0150637822010439e-5,1.8200362068149234e-9,100,100,3.057689518248807e-11,100,97,0.0009282198650474568,4,4,1.3304672294434106e-10,100,96
58700,1.01200135194264e-5,1.8152275004304497e-9,100,100,3.049502317331587e-11,100,97,0.0009253589181171747,4,4,1.326952267684256e-10,100,96
58800,1.0089520419347178e-5,1.8104322312140209e-9,100,100,3.041495701128216e-11,100,97,0.0009225107964716642,4,4,1.3234477272763834e-10,100,96
58900,1.0059119458826894e-5,1.8056501962029903e-9,100,100,3.0335182282792417e-11,100,97,0.000919671628278214,4,4,1.3199514614994912e-10,100,96
59000,1.0028793177592132e-5,1.8008793718424232e-9,100,100,3.025458876482201e-11,100,97,0.0009168392297934945,4,4,1.3164635354057097e-10,100,96
59100,9.99856363343984e-6,1.7961216880121866e-9,100,100,3.0174085452472355e-11,100,97,0.0009140160851794735,4,4,1.312986048010445e-10,100,96
